onset,duration,trial_type,response
195.4442,0.2226,scene,other
196.8227,0.2226,tool,other
198.1012,0.2226,scene,other
199.3797,0.2226,tool,other
200.7582,0.2226,scrambled,other
202.0368,0.2226,tool,other
203.4153,0.2226,scene,other
204.6939,0.2226,scene,other
205.9891,0.2226,scene,other
207.4677,0.2226,tool,other
208.7296,5.0453,Bfix,other
213.7749,0.2227,tool,other
215.1535,0.2226,scrambled,other
216.6486,0.2226,visage,other
218.1271,0.2226,visage,other
219.4057,0.2226,scene,other
220.7842,0.2226,scrambled,other
222.1627,0.2226,scene,other
223.4412,0.2226,tool,other
224.7197,0.2226,tool,other
226.0149,0.2226,target_fruit,other
227.4935,0.2226,scene,other
228.7887,0.2226,scene,other
230.2672,0.2226,scrambled,other
231.7457,0.2226,visage,other
233.1243,0.2226,scene,other
234.4029,0.2226,scene,other
235.6814,0.2226,scene,other
237.0599,0.2226,scrambled,other
238.4386,0.2226,scrambled,other
239.8172,0.2226,scene,other
241.2957,0.2226,scrambled,other
242.7743,0.2226,visage,other
244.2528,0.2226,scene,other
245.7313,0.2226,scrambled,other
247.0098,0.2226,target_fruit,other
248.4717,5.0455,Bfix,other
253.5172,0.2226,scrambled,other
254.7957,0.2226,tool,other
256.2742,0.2226,target_fruit,other
257.5527,0.2226,tool,other
258.9313,0.2226,visage,other
260.2098,0.2226,scrambled,other
261.5883,0.2226,visage,other
262.8668,0.2226,scene,other
264.3454,0.2226,scrambled,other
265.8239,0.2226,tool,other
267.3191,0.2226,visage,other
268.6976,0.2226,scene,other
270.1762,0.2226,scrambled,other
271.6548,0.2226,tool,other
273.1333,0.2226,tool,other
274.5118,0.2226,visage,other
275.8903,0.2226,visage,other
277.3689,0.2226,scrambled,other
278.6474,0.2226,scene,other
280.026,0.2226,scene,other
281.5045,0.2226,tool,other
282.7831,0.2226,scrambled,other
284.1616,0.2226,tool,other
285.6402,0.2226,scrambled,other
287.1187,0.2226,scrambled,other
288.4806,5.0455,Bfix,other
293.5261,0.2226,scrambled,other
294.8046,0.2226,scene,other
296.2831,0.2226,scrambled,other
297.5617,0.2226,tool,other
299.0402,0.2226,visage,other
300.5188,0.2226,scrambled,other
301.8973,0.2226,tool,other
303.3759,0.2226,scrambled,other
304.6544,0.2226,visage,other
305.9329,0.2226,visage,other
307.3114,0.2226,tool,other
308.79,0.2226,tool,other
310.1685,0.2226,scene,other
311.4471,0.2226,target_fruit,other
312.9256,0.2226,scrambled,other
314.2041,0.2226,scrambled,other
315.5827,0.2226,scrambled,other
316.8612,0.2226,visage,other
318.2397,0.2226,scrambled,other
319.7182,0.2226,tool,other
321.1801,5.0456,Bfix,other
326.2257,0.2226,visage,other
327.6042,0.2226,scrambled,other
328.8828,0.2226,scrambled,other
330.178,0.2226,tool,other
331.6566,0.2226,scene,other
333.1351,0.2226,scene,other
334.6137,0.2226,visage,other
335.9089,0.2226,scene,other
337.1874,0.2226,tool,other
338.6659,0.2226,tool,other
340.1278,6.0226,Bfix,other
