onset,duration,trial_type,response
188.1943,0.2226,scrambled,other
189.4895,0.2226,scrambled,other
190.7847,0.2226,visage,other
192.0798,0.2226,tool,other
193.5751,0.2226,scene,other
194.8703,0.2226,scene,other
196.1654,0.2226,scene,other
197.6607,0.2226,tool,other
199.0559,0.2226,scene,other
200.5511,0.2226,scrambled,other
201.9463,0.2226,scene,other
203.2414,0.2226,visage,other
204.6366,0.2226,visage,other
206.0319,0.2226,scrambled,other
207.3271,0.2226,tool,other
208.7889,5.0226,Bfix,other
213.8616,0.2226,scrambled,other
215.1568,0.2226,tool,other
216.4519,0.2226,visage,other
217.9471,0.2226,scrambled,other
219.4256,0.2226,scrambled,other
220.8208,0.2226,scrambled,other
222.216,0.2226,tool,other
223.7112,0.2226,scene,other
225.0064,0.2226,scrambled,other
226.4016,0.2226,scene,other
227.6968,0.2226,scene,other
229.1919,0.2226,scrambled,other
230.5871,0.2226,visage,other
231.9656,0.2226,target_fruit,other
233.4608,0.2226,tool,other
234.856,0.2226,tool,other
236.2512,0.2226,visage,other
237.5297,0.2226,target_fruit,other
238.8249,0.2226,scrambled,other
240.3034,0.2226,target_fruit,other
241.7986,0.2228,scrambled,other
243.0941,0.2226,visage,other
244.3892,0.2226,scene,other
245.7844,0.2226,tool,other
247.0796,0.2226,scrambled,other
248.4414,5.0538,Bfix,other
253.4952,0.2226,scene,other
254.7905,0.2226,visage,other
256.2856,0.2226,scene,other
257.5809,0.2226,visage,other
258.8761,0.2226,visage,other
260.2713,0.2226,tool,other
261.7665,0.2226,visage,other
263.1617,0.2226,visage,other
264.5569,0.2226,scene,other
266.0355,0.2226,scene,other
267.4307,0.2226,scrambled,other
268.8259,0.2226,tool,other
270.321,0.2226,tool,other
271.7163,0.2226,scene,other
273.2115,0.2226,scrambled,other
274.5067,0.2226,scene,other
276.0019,0.2226,scene,other
277.3971,0.2226,tool,other
278.8756,0.2226,visage,other
280.1708,0.2226,scrambled,other
281.666,0.2226,visage,other
283.1612,0.2226,visage,other
284.4564,0.2226,tool,other
285.8516,0.2226,tool,other
287.1301,0.2226,tool,other
288.3919,5.0538,Bfix,other
293.4457,0.2226,scene,other
294.8409,0.2226,tool,other
296.136,0.2226,visage,other
297.5312,0.2226,scrambled,other
299.0264,0.2226,scene,other
300.5216,0.2226,visage,other
301.9168,0.2226,tool,other
303.212,0.2226,scrambled,other
304.6072,0.2226,scrambled,other
306.0857,0.2226,tool,other
307.4809,0.2226,scrambled,other
308.7761,0.2226,visage,other
310.1713,0.2226,visage,other
311.4498,0.2226,tool,other
312.745,0.2226,scrambled,other
314.2402,0.2226,tool,other
315.6354,0.2226,scene,other
317.1306,0.2226,scrambled,other
318.5092,0.2226,tool,other
319.8877,0.2226,scene,other
321.3495,5.0464,Bfix,other
326.3959,0.2226,scrambled,other
327.8911,0.2226,scene,other
329.1863,0.2226,visage,other
330.5815,0.2227,scrambled,other
331.9768,0.2226,visage,other
333.2719,0.2226,tool,other
334.5671,0.2226,scene,other
335.9456,0.2226,target_fruit,other
337.4408,0.2226,tool,other
338.9194,0.2226,tool,other
340.3813,7.1769,Bfix,other
