onset,duration,trial_type,response
296.3833,0.2226,50,other
297.8952,0.2225,2_dots,other
299.1903,0.2226,90,other
300.4855,0.2226,4_dots,other
301.7806,0.2226,2_dots,other
303.2758,0.2226,50,other
304.671,0.2226,90,other
306.1662,0.2226,90,other
307.5613,0.2226,50,other
308.8565,0.2226,90,other
310.2517,0.2226,2_dots,other
311.7468,0.2226,2_dots,other
313.042,0.2226,50,other
314.4372,0.2226,90,other
315.9324,0.2226,50,other
317.2275,0.2226,4_dots,other
318.506,0.2226,90,other
320.0012,0.2226,50,other
321.2964,0.2226,4_dots,other
322.7582,5.0615,Bfix,other
327.8197,0.2226,90,other
329.2149,0.2226,4_dots,other
330.5101,0.2226,2_dots,other
331.8219,0.2226,90,other
333.1337,0.2226,2_dots,other
334.4122,0.2226,50,other
335.7907,0.2226,4_dots,other
337.0692,0.2226,80,other
338.3643,0.2226,50,other
339.8429,0.2226,50,other
341.3047,7.2166,Bfix,other
