Number,99
Initials,[]
Gender,[]
Age,[]
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,24.036908,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.113529,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.191291,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.268795,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.358311,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.437483,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.514482,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.591467,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.667935,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.745353,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.822279,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.899205,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,24.975910,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.052899,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.129819,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.206760,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.280823,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.362883,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.450273,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.526915,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.604691,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.681613,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.758507,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.835412,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.912228,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,25.989902,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.066573,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.143270,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.220416,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.297173,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.374619,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.457692,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.543190,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.619965,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.696972,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.773863,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.847745,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,26.928703,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.005748,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.082453,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.159342,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.236516,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.313153,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.390400,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.464693,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.547855,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.635201,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.711914,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.789387,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.866409,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,27.943341,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.020390,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.096750,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.173648,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.247983,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.328150,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.408733,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.484806,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.562730,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.641536,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.728551,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.805623,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.883092,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,28.959875,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,29.041127,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,29.115426,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,29.195310,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,29.272410,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,29.349293,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,29.427045,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,29.504197,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,29.581445,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,29.659664,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,29.739826,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,29.825380,30.838,2.196,40.932,304.265,0.000,-0.000
