"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1413","71","poldrack-single-stim","113","291593","0.0-11.0-85.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","85","test",""
"812","89","poldrack-single-stim","114","293584","0.0-11.0-86.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","86","test",""
"-1","-1","poldrack-single-stim","115","296421","0.0-11.0-87.0","pilot-39_ses-02_2","","2816","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","false","82","","incongruent","green","red","87","test",""
"710","82","poldrack-single-stim","116","298443","0.0-11.0-88.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","88","test",""
"1017","71","poldrack-single-stim","117","300448","0.0-11.0-89.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","89","test",""
"1192","82","poldrack-single-stim","118","302611","0.0-11.0-90.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","90","test",""
"1491","89","poldrack-single-stim","119","304635","0.0-11.0-91.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","91","test",""
"1260","71","poldrack-single-stim","120","306621","0.0-11.0-92.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","92","test",""
"-1","-1","poldrack-single-stim","121","308635","0.0-11.0-93.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","false","89","","congruent","red","red","93","test",""
"1513","71","poldrack-single-stim","122","310631","0.0-11.0-94.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","false","82","","incongruent","green","blue","94","test",""
"169","82","poldrack-single-stim","123","312631","0.0-11.0-95.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","false","89","","congruent","red","red","95","test",""
"11432","32","poldrack-single-stim","124","324066","0.0-12.0","pilot-39_ses-02_2","","11432","0","end","<div class = centerbox><div class = center-text><i>Fin</i></div></div>","32","11432","","","","","","","","","stroop"
"575","13","text","125","324642","0.0-13.0","pilot-39_ses-02_2","","","","","","","","","","","","","","","",""
