"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"666","82","poldrack-single-stim","114","1195926","0.0-11.0-86.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","86","test",""
"567","89","poldrack-single-stim","115","1198756","0.0-11.0-87.0","sub-12_ses-02_1","","2816","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","87","test",""
"903","89","poldrack-single-stim","116","1200774","0.0-11.0-88.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","88","test",""
"755","71","poldrack-single-stim","117","1202786","0.0-11.0-89.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","89","test",""
"695","71","poldrack-single-stim","118","1204945","0.0-11.0-90.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","90","test",""
"656","71","poldrack-single-stim","119","1206966","0.0-11.0-91.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","91","test",""
"802","71","poldrack-single-stim","120","1208985","0.0-11.0-92.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","92","test",""
"829","82","poldrack-single-stim","121","1211004","0.0-11.0-93.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","93","test",""
"794","89","poldrack-single-stim","122","1213015","0.0-11.0-94.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","94","test",""
"604","89","poldrack-single-stim","123","1215035","0.0-11.0-95.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","95","test",""
"5411","32","poldrack-single-stim","124","1220448","0.0-12.0","sub-12_ses-02_1","","5411","0","end","<div class = centerbox><div class = center-text><i>Fin</i></div></div>","32","5411","","","","","","","","","stroop"
"1889","13","text","125","1222337","0.0-13.0","sub-12_ses-02_1","","","","","","","","","","","","","","","",""
