"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"951","71","poldrack-single-stim","113","1697860","0.0-11.0-85.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","85","test",""
"694","89","poldrack-single-stim","114","1699881","0.0-11.0-86.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","86","test",""
"1081","82","poldrack-single-stim","115","1702701","0.0-11.0-87.0","sub-07_ses-02_1","","2816","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","87","test",""
"1157","71","poldrack-single-stim","116","1704722","0.0-11.0-88.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","88","test",""
"732","71","poldrack-single-stim","117","1706741","0.0-11.0-89.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","89","test",""
"591","71","poldrack-single-stim","118","1708881","0.0-11.0-90.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","90","test",""
"576","71","poldrack-single-stim","119","1710901","0.0-11.0-91.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","91","test",""
"555","71","poldrack-single-stim","120","1712921","0.0-11.0-92.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","92","test",""
"566","71","poldrack-single-stim","121","1714942","0.0-11.0-93.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","93","test",""
"685","82","poldrack-single-stim","122","1716951","0.0-11.0-94.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","94","test",""
"640","89","poldrack-single-stim","123","1718972","0.0-11.0-95.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","95","test",""
"2655","32","poldrack-single-stim","124","1721631","0.0-12.0","sub-07_ses-02_1","","2655","0","end","<div class = centerbox><div class = center-text><i>Fin</i></div></div>","32","2655","","","","","","","","","stroop"
"884","13","text","125","1722515","0.0-13.0","sub-07_ses-02_1","","","","","","","","","","","","","","","",""
