"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"666","71","poldrack-single-stim","114","281993","0.0-11.0-86.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","86","test",""
"598","89","poldrack-single-stim","115","284813","0.0-11.0-87.0","sub-12_ses-02_2","","2816","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","87","test",""
"805","71","poldrack-single-stim","116","286824","0.0-11.0-88.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","88","test",""
"673","89","poldrack-single-stim","117","288843","0.0-11.0-89.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","89","test",""
"690","82","poldrack-single-stim","118","290984","0.0-11.0-90.0","sub-12_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","90","test",""
"701","82","poldrack-single-stim","119","293003","0.0-11.0-91.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","91","test",""
"921","71","poldrack-single-stim","120","295024","0.0-11.0-92.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","92","test",""
"776","82","poldrack-single-stim","121","297044","0.0-11.0-93.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","93","test",""
"472","89","poldrack-single-stim","122","299064","0.0-11.0-94.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","94","test",""
"624","89","poldrack-single-stim","123","301073","0.0-11.0-95.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","95","test",""
"16390","32","poldrack-single-stim","124","317465","0.0-12.0","sub-12_ses-02_2","","16390","0","end","<div class = centerbox><div class = center-text><i>Fin</i></div></div>","32","16390","","","","","","","","","stroop"
"3027","13","text","125","320493","0.0-13.0","sub-12_ses-02_2","","","","","","","","","","","","","","","",""
