"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"492","71","poldrack-single-stim","114","281466","0.0-11.0-86.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","86","test",""
"730","89","poldrack-single-stim","115","284295","0.0-11.0-87.0","sub-07_ses-02_2","","2816","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","87","test",""
"885","82","poldrack-single-stim","116","286315","0.0-11.0-88.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","88","test",""
"741","71","poldrack-single-stim","117","288336","0.0-11.0-89.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","89","test",""
"540","82","poldrack-single-stim","118","290495","0.0-11.0-90.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","90","test",""
"1030","71","poldrack-single-stim","119","292515","0.0-11.0-91.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","91","test",""
"653","89","poldrack-single-stim","120","294525","0.0-11.0-92.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","92","test",""
"640","89","poldrack-single-stim","121","296535","0.0-11.0-93.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","93","test",""
"961","71","poldrack-single-stim","122","298555","0.0-11.0-94.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","94","test",""
"633","82","poldrack-single-stim","123","300577","0.0-11.0-95.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","95","test",""
"6578","32","poldrack-single-stim","124","307156","0.0-12.0","sub-07_ses-02_2","","6578","0","end","<div class = centerbox><div class = center-text><i>Fin</i></div></div>","32","6578","","","","","","","","","stroop"
"1763","13","text","125","308920","0.0-13.0","sub-07_ses-02_2","","","","","","","","","","","","","","","",""
