Scenario - loca_audi_ts
Logfile written - 11/21/2018 08:58:29

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
training	9	Nothing	silen	1352299	120000	1			120000		other	0
training	9	Nothing	silen	1357299	125000	1			125000		other	0
training	9	Nothing	silen	1362299	130000	1			130000		other	0
training	9	Nothing	silen	1367299	135000	1			135000		other	0
training	9	Nothing	silen	1372299	140000	1			140000		other	0
training	10	Sound	start_sound	1432574	30000	2			30000		other	0
training	10	Nothing	pleur	1447574	45000	1			45000		other	0
training	10	Nothing	pleur	1452574	50000	1			50000		other	0
training	10	Nothing	pleur	1457574	55000	1			55000		other	0
training	10	Nothing	pleur	1462574	60000	1			60000		other	0
training	10	Nothing	pleur	1467574	65000	1			65000		other	0
training	10	Nothing	pleur	1472574	70000	1			70000		other	0
training	10	Nothing	pleur	1477574	75000	1			75000		other	0
training	10	Nothing	pleur	1482574	80000	1			80000		other	0
training	10	Nothing	pleur	1487574	85000	1			85000		other	0
training	10	Nothing	pleur	1492574	90000	1			90000		other	0
training	10	Nothing	pleur	1497574	95000	1			95000		other	0
training	10	Nothing	pleur	1502574	100000	1			100000		other	0
training	10	Nothing	pleur	1507574	105000	1			105000		other	0
training	10	Nothing	pleur	1512574	110000	1			110000		other	0
training	10	Nothing	pleur	1517574	115000	1			115000		other	0
training	10	Nothing	pleur	1522574	120000	1			120000		other	0
training	10	Nothing	pleur	1527574	125000	1			125000		other	0
training	10	Nothing	pleur	1532574	130000	1			130000		other	0
training	10	Nothing	pleur	1537574	135000	1			135000		other	0
training	10	Nothing	pleur	1542574	140000	1			140000		other	0
training	11	Quit		1586739	13871	NA

The following output port codes were not sent because of a conflict on the port.
Port	Code	Time(ms)
1	5	9551.62
1	5	9551.63
