fname,chrom,block,id
color_stimuli/chromatic_205.png,chromatic,14,71
color_stimuli/chromatic_012.png,chromatic,14,72
color_stimuli/chromatic_070.png,chromatic,15,73
color_stimuli/chromatic_070.png,chromatic,15,74
color_stimuli/chromatic_157.png,chromatic,15,75
color_stimuli/chromatic_109.png,chromatic,15,76
color_stimuli/chromatic_047.png,chromatic,15,77
color_stimuli/chromatic_147.png,chromatic,15,78
color_stimuli/chromatic_077.png,chromatic,15,79
color_stimuli/chromatic_083.png,chromatic,15,80
color_stimuli/chromatic_041.png,chromatic,15,81
color_stimuli/chromatic_063.png,chromatic,15,82
color_stimuli/chromatic_152.png,chromatic,15,83
color_stimuli/chromatic_164.png,chromatic,15,84
color_stimuli/chromatic_111.png,chromatic,16,85
color_stimuli/chromatic_089.png,chromatic,16,86
color_stimuli/chromatic_207.png,chromatic,16,87
color_stimuli/chromatic_170.png,chromatic,16,88
color_stimuli/chromatic_214.png,chromatic,16,89
color_stimuli/chromatic_051.png,chromatic,16,90
color_stimuli/chromatic_189.png,chromatic,16,91
color_stimuli/chromatic_175.png,chromatic,16,92
color_stimuli/chromatic_088.png,chromatic,16,93
color_stimuli/chromatic_087.png,chromatic,16,94
color_stimuli/chromatic_185.png,chromatic,16,95
color_stimuli/chromatic_215.png,chromatic,16,96
color_stimuli/chromatic_161.png,chromatic,17,97
color_stimuli/chromatic_086.png,chromatic,17,98
color_stimuli/chromatic_134.png,chromatic,17,99
color_stimuli/chromatic_114.png,chromatic,17,100
color_stimuli/chromatic_017.png,chromatic,17,101
color_stimuli/chromatic_030.png,chromatic,17,102
color_stimuli/chromatic_154.png,chromatic,17,103
color_stimuli/chromatic_177.png,chromatic,17,104
color_stimuli/chromatic_131.png,chromatic,17,105
color_stimuli/chromatic_024.png,chromatic,17,106
color_stimuli/chromatic_125.png,chromatic,17,107
color_stimuli/chromatic_072.png,chromatic,17,108
color_stimuli/achromatic_114.png,achromatic,18,109
color_stimuli/achromatic_106.png,achromatic,18,110
color_stimuli/achromatic_102.png,achromatic,18,111
color_stimuli/achromatic_037.png,achromatic,18,112
color_stimuli/achromatic_078.png,achromatic,18,113
color_stimuli/achromatic_054.png,achromatic,18,114
color_stimuli/achromatic_156.png,achromatic,18,115
color_stimuli/achromatic_195.png,achromatic,18,116
color_stimuli/achromatic_097.png,achromatic,18,117
color_stimuli/achromatic_095.png,achromatic,18,118
color_stimuli/achromatic_126.png,achromatic,18,119
color_stimuli/achromatic_180.png,achromatic,18,120
color_stimuli/chromatic_042.png,chromatic,19,109
color_stimuli/chromatic_169.png,chromatic,19,110
color_stimuli/chromatic_137.png,chromatic,19,111
color_stimuli/chromatic_137.png,chromatic,19,112
color_stimuli/chromatic_150.png,chromatic,19,113
color_stimuli/chromatic_013.png,chromatic,19,114
color_stimuli/chromatic_155.png,chromatic,19,115
color_stimuli/chromatic_126.png,chromatic,19,116
color_stimuli/chromatic_081.png,chromatic,19,117
color_stimuli/chromatic_106.png,chromatic,19,118
color_stimuli/chromatic_105.png,chromatic,19,119
color_stimuli/chromatic_095.png,chromatic,19,120
color_stimuli/chromatic_187.png,chromatic,20,121
color_stimuli/chromatic_084.png,chromatic,20,122
color_stimuli/chromatic_005.png,chromatic,20,123
color_stimuli/chromatic_136.png,chromatic,20,124
color_stimuli/chromatic_050.png,chromatic,20,125
color_stimuli/chromatic_050.png,chromatic,20,126
color_stimuli/chromatic_159.png,chromatic,20,127
color_stimuli/chromatic_100.png,chromatic,20,128
color_stimuli/chromatic_100.png,chromatic,20,129
color_stimuli/chromatic_153.png,chromatic,20,130
color_stimuli/chromatic_153.png,chromatic,20,131
color_stimuli/chromatic_211.png,chromatic,20,132
color_stimuli/chromatic_008.png,chromatic,21,133
color_stimuli/chromatic_008.png,chromatic,21,134
color_stimuli/chromatic_053.png,chromatic,21,135
color_stimuli/chromatic_027.png,chromatic,21,136
color_stimuli/chromatic_060.png,chromatic,21,137
color_stimuli/chromatic_092.png,chromatic,21,138
color_stimuli/chromatic_032.png,chromatic,21,139
color_stimuli/chromatic_135.png,chromatic,21,140
color_stimuli/chromatic_022.png,chromatic,21,141
color_stimuli/chromatic_062.png,chromatic,21,142
color_stimuli/chromatic_171.png,chromatic,21,143
color_stimuli/chromatic_180.png,chromatic,21,144
color_stimuli/chromatic_190.png,chromatic,22,145
color_stimuli/chromatic_172.png,chromatic,22,146
color_stimuli/chromatic_035.png,chromatic,22,147
color_stimuli/chromatic_120.png,chromatic,22,148
color_stimuli/chromatic_181.png,chromatic,22,149
color_stimuli/chromatic_019.png,chromatic,22,150
color_stimuli/chromatic_151.png,chromatic,22,151
color_stimuli/chromatic_044.png,chromatic,22,152
color_stimuli/chromatic_068.png,chromatic,22,153
color_stimuli/chromatic_076.png,chromatic,22,154
color_stimuli/chromatic_112.png,chromatic,22,155
color_stimuli/chromatic_138.png,chromatic,22,156
color_stimuli/achromatic_094.png,achromatic,23,121
color_stimuli/achromatic_094.png,achromatic,23,122
color_stimuli/achromatic_213.png,achromatic,23,123
color_stimuli/achromatic_044.png,achromatic,23,124
color_stimuli/achromatic_098.png,achromatic,23,125
color_stimuli/achromatic_206.png,achromatic,23,126
color_stimuli/achromatic_112.png,achromatic,23,127
color_stimuli/achromatic_085.png,achromatic,23,128
color_stimuli/achromatic_134.png,achromatic,23,129
color_stimuli/achromatic_089.png,achromatic,23,130
color_stimuli/achromatic_141.png,achromatic,23,131
color_stimuli/achromatic_186.png,achromatic,23,132
color_stimuli/chromatic_011.png,chromatic,24,157
color_stimuli/chromatic_055.png,chromatic,24,158
color_stimuli/chromatic_055.png,chromatic,24,159
color_stimuli/chromatic_009.png,chromatic,24,160
color_stimuli/chromatic_029.png,chromatic,24,161
color_stimuli/chromatic_039.png,chromatic,24,162
color_stimuli/chromatic_104.png,chromatic,24,163
color_stimuli/chromatic_056.png,chromatic,24,164
color_stimuli/chromatic_198.png,chromatic,24,165
color_stimuli/chromatic_021.png,chromatic,24,166
color_stimuli/chromatic_091.png,chromatic,24,167
color_stimuli/chromatic_059.png,chromatic,24,168
color_stimuli/achromatic_189.png,achromatic,25,133
color_stimuli/achromatic_196.png,achromatic,25,134
color_stimuli/achromatic_196.png,achromatic,25,135
color_stimuli/achromatic_072.png,achromatic,25,136
color_stimuli/achromatic_200.png,achromatic,25,137
color_stimuli/achromatic_199.png,achromatic,25,138
color_stimuli/achromatic_049.png,achromatic,25,139
color_stimuli/achromatic_049.png,achromatic,25,140
color_stimuli/achromatic_215.png,achromatic,25,141
color_stimuli/achromatic_215.png,achromatic,25,142
color_stimuli/achromatic_151.png,achromatic,25,143
color_stimuli/achromatic_159.png,achromatic,25,144
color_stimuli/achromatic_122.png,achromatic,26,145
color_stimuli/achromatic_122.png,achromatic,26,146
color_stimuli/achromatic_053.png,achromatic,26,147
color_stimuli/achromatic_110.png,achromatic,26,148
color_stimuli/achromatic_084.png,achromatic,26,149
color_stimuli/achromatic_001.png,achromatic,26,150
color_stimuli/achromatic_138.png,achromatic,26,151
color_stimuli/achromatic_187.png,achromatic,26,152
color_stimuli/achromatic_099.png,achromatic,26,153
color_stimuli/achromatic_182.png,achromatic,26,154
color_stimuli/achromatic_074.png,achromatic,26,155
color_stimuli/achromatic_007.png,achromatic,26,156
color_stimuli/achromatic_036.png,achromatic,27,157
color_stimuli/achromatic_017.png,achromatic,27,158
color_stimuli/achromatic_023.png,achromatic,27,159
color_stimuli/achromatic_203.png,achromatic,27,160
color_stimuli/achromatic_154.png,achromatic,27,161
color_stimuli/achromatic_192.png,achromatic,27,162
color_stimuli/achromatic_029.png,achromatic,27,163
color_stimuli/achromatic_216.png,achromatic,27,164
color_stimuli/achromatic_050.png,achromatic,27,165
color_stimuli/achromatic_038.png,achromatic,27,166
color_stimuli/achromatic_162.png,achromatic,27,167
color_stimuli/achromatic_119.png,achromatic,27,168
color_stimuli/chromatic_036.png,chromatic,28,169
color_stimuli/chromatic_036.png,chromatic,28,170
color_stimuli/chromatic_156.png,chromatic,28,171
color_stimuli/chromatic_002.png,chromatic,28,172
color_stimuli/chromatic_052.png,chromatic,28,173
color_stimuli/chromatic_052.png,chromatic,28,174
color_stimuli/chromatic_201.png,chromatic,28,175
color_stimuli/chromatic_158.png,chromatic,28,176
color_stimuli/chromatic_194.png,chromatic,28,177
color_stimuli/chromatic_194.png,chromatic,28,178
color_stimuli/chromatic_096.png,chromatic,28,179
color_stimuli/chromatic_075.png,chromatic,28,180
color_stimuli/achromatic_005.png,achromatic,29,169
color_stimuli/achromatic_075.png,achromatic,29,170
color_stimuli/achromatic_142.png,achromatic,29,171
