onset,duration,trial_type,response
183.1249,1.5226,6_letters_same,other
184.6475,3.0227,cross,other
189.1701,1.5226,response,miss
190.6926,1.5226,blank2,other
192.2319,0.4226,cross,other
192.7545,1.5226,6_letters_different,other
194.2771,3.0227,cross,other
198.7996,1.5226,response,miss
200.3222,1.5226,blank2,other
201.8614,0.4226,cross,other
202.3841,1.5226,2_letters_same,other
203.9066,3.0227,cross,other
208.4292,1.5226,response,miss
209.9518,2.0226,blank2,other
211.9911,0.4226,cross,other
212.497,1.5226,6_letters_same,other
214.0196,3.0227,cross,other
218.5422,1.5226,response,miss
220.0648,1.5226,blank2,other
221.604,0.4226,cross,other
222.1266,1.5226,4_letters_different,other
223.6492,3.0227,cross,other
228.1718,1.5226,response,miss
229.6944,1.5226,blank2,other
231.2336,0.4226,cross,other
231.7562,1.5226,6_letters_different,other
233.2788,3.0227,cross,other
237.8014,1.5226,response,miss
239.324,1.0226,blank2,other
240.3632,0.4226,cross,other
240.8859,1.5226,6_letters_same,other
242.4084,3.0227,cross,other
246.931,1.5226,response,miss
248.4536,3.0226,blank2,other
251.4928,0.4226,cross,other
252.0155,1.5226,6_letters_different,other
253.538,3.0227,cross,other
258.0606,1.5226,response,miss
259.5832,2.0226,blank2,other
261.6224,0.4226,cross,other
262.1451,1.5226,4_letters_different,other
263.6677,3.0227,cross,other
268.1902,1.5226,response,miss
269.7128,2.0226,blank2,other
271.7521,0.4226,cross,other
272.2747,1.5226,2_letters_same,other
273.7973,3.0227,cross,other
278.3198,1.5226,response,miss
279.8424,4.0226,blank2,other
283.8816,0.4226,cross,other
284.4042,1.5226,6_letters_same,other
285.9268,3.0227,cross,other
290.4494,1.5226,response,miss
291.972,3.0226,blank2,other
295.0112,0.4226,cross,other
295.5172,1.5226,4_letters_different,other
297.0398,3.0227,cross,other
301.5623,1.5226,response,miss
303.0849,4.0226,blank2,other
307.1242,0.4226,cross,other
307.6468,1.5226,2_letters_same,other
309.1694,3.0227,cross,other
313.6919,1.5226,response,miss
315.2145,1.5226,blank2,other
316.7538,0.4226,cross,other
317.2764,1.5226,4_letters_same,other
318.799,3.0227,cross,other
323.3215,1.5226,response,miss
324.8441,2.0226,blank2,other
326.8833,0.4226,cross,other
327.4059,1.5226,4_letters_same,other
328.9285,3.0227,cross,other
333.4511,1.5226,response,miss
334.9737,1.5226,blank2,other
336.5129,0.4226,cross,other
337.0356,1.5226,4_letters_same,other
338.5581,3.0227,cross,other
343.0807,1.5226,response,miss
344.6033,3.5226,blank2,other
348.1426,0.4226,cross,other
348.6652,1.5226,6_letters_different,other
350.1877,3.0227,cross,other
354.7103,1.5226,response,miss
356.2329,2.0226,blank2,other
358.2721,0.4226,cross,other
358.7947,1.5226,2_letters_same,other
360.3173,3.0227,cross,other
364.8399,1.5226,response,miss
366.3625,1.5226,blank2,other
367.9017,0.4226,cross,other
368.4243,1.5226,2_letters_different,other
369.9469,3.0227,cross,other
374.4695,1.5226,response,miss
375.9921,2.0226,blank2,other
378.0314,0.4226,cross,other
378.554,1.5226,6_letters_same,other
380.0766,3.0227,cross,other
384.5991,1.5226,response,miss
386.1217,4.0226,blank2,other
