onset,duration,trial_type,response
316.5495,1.5171,4_letters_same,other
318.0667,3.0176,cross,other
322.5847,1.5171,response,hit
324.1018,2.0173,blank2,other
326.1358,0.4168,cross,other
326.6526,1.5171,4_letters_same,other
328.1697,3.0176,cross,other
332.6878,1.5171,response,hit
334.2049,1.5171,blank2,other
335.7387,0.4168,cross,other
336.2556,1.5171,4_letters_same,other
337.7727,3.0176,cross,other
342.2907,1.5171,response,hit
343.8079,3.5177,blank2,other
347.3423,0.4168,cross,other
347.8591,1.5171,6_letters_different,other
349.3762,3.0176,cross,other
353.8943,1.5171,response,hit
355.4114,2.0173,blank2,other
357.4454,0.4168,cross,other
357.9622,1.5171,2_letters_same,other
359.4793,3.0176,cross,other
363.9974,1.5171,response,hit
365.5145,1.5171,blank2,other
367.0483,0.4168,cross,other
367.5651,1.5171,2_letters_different,other
369.0823,3.0176,cross,other
373.6003,1.5171,response,hit
375.1174,2.0173,blank2,other
377.1514,0.4168,cross,other
377.6682,1.5171,6_letters_same,other
379.1853,3.0176,cross,other
383.7034,1.5171,response,hit
385.2205,4.0179,blank2,other
