onset,duration,trial_type,response
231.1614,1.5226,response,hit
232.6839,2.5226,blank2,other
235.2232,0.4226,cross,other
235.7458,1.5226,4_letters_same,other
237.2684,3.0227,cross,other
241.791,1.5226,response,hit
243.3136,1.0226,blank2,other
244.3528,0.4226,cross,other
244.8587,1.5226,6_letters_different,other
246.3813,3.0226,cross,other
250.9039,1.5226,response,hit
252.4265,1.5226,blank2,other
253.9657,0.4226,cross,other
254.4883,1.5226,2_letters_same,other
256.0109,3.0227,cross,other
260.5335,1.5226,response,hit
262.0561,6.0226,blank2,other
268.0953,0.4226,cross,other
268.6179,1.5226,4_letters_same,other
270.1405,3.0227,cross,other
274.6631,1.5226,response,hit
276.1857,4.0226,blank2,other
280.2249,0.4226,cross,other
280.7475,1.5226,4_letters_different,other
282.2701,3.0227,cross,other
286.7927,1.5226,response,hit
288.3153,1.5226,blank2,other
289.8546,0.4226,cross,other
290.3772,1.5226,2_letters_same,other
291.8998,3.0226,cross,other
296.4223,1.5226,response,hit
297.9449,5.0226,blank2,other
302.9842,0.4226,cross,other
303.5068,1.5226,6_letters_different,other
305.0294,3.0227,cross,other
309.552,1.5226,response,hit
311.0746,1.0226,blank2,other
312.1138,0.4226,cross,other
312.6364,1.5226,4_letters_same,other
314.159,3.0227,cross,other
318.6816,1.5226,response,hit
320.2042,3.0226,blank2,other
323.2434,0.4226,cross,other
323.766,1.5226,2_letters_same,other
325.2886,3.0227,cross,other
329.8112,1.5226,response,hit
331.3338,6.0226,blank2,other
337.373,0.4226,cross,other
337.8789,1.5226,2_letters_same,other
339.4015,3.0227,cross,other
343.9241,1.5226,response,hit
345.4467,3.0226,blank2,other
348.486,0.4226,cross,other
349.0086,1.5226,2_letters_same,other
350.5312,3.0227,cross,other
355.0538,1.5226,response,hit
356.5764,1.5226,blank2,other
358.1156,0.4226,cross,other
358.6382,1.5226,4_letters_different,other
360.1608,3.0227,cross,other
364.6833,1.5226,response,hit
366.2059,5.5226,blank2,other
371.7451,0.4226,cross,other
372.2677,1.5226,4_letters_different,other
373.7903,3.0227,cross,other
378.3129,1.5226,response,hit
379.8355,4.0226,blank2,other
383.8747,0.4226,cross,other
384.3973,1.5226,6_letters_different,other
385.9199,3.0227,cross,other
390.4425,1.5226,response,hit
391.9651,4.0226,blank2,other
396.0043,0.4226,cross,other
396.5269,1.5226,4_letters_same,other
398.0495,3.0227,cross,other
402.5721,1.5226,response,hit
404.0946,1.5226,blank2,other
