onset,duration,trial_type,response
316.7537,0.4226,cross,other
317.2596,1.5226,4_letters_same,other
318.7822,3.0226,cross,other
323.3048,1.5226,response,miss
324.8273,2.0226,blank2,other
326.8666,0.4226,cross,other
327.3892,1.5226,4_letters_same,other
328.9118,3.0227,cross,other
333.4344,1.5226,response,miss
334.957,1.5226,blank2,other
336.4962,0.4226,cross,other
337.0188,1.5226,4_letters_same,other
338.5414,3.0227,cross,other
343.064,1.5226,response,miss
344.5865,3.5226,blank2,other
348.1258,0.4226,cross,other
348.6484,1.5226,6_letters_different,other
350.171,3.0227,cross,other
354.6936,1.5226,response,miss
356.2161,2.0226,blank2,other
358.2554,0.4226,cross,other
358.778,1.5226,2_letters_same,other
360.3006,3.0226,cross,other
364.8232,1.5226,response,miss
366.3457,1.5226,blank2,other
367.885,0.4226,cross,other
368.4076,1.5226,2_letters_different,other
369.9302,3.0227,cross,other
374.4527,1.5226,response,miss
375.9753,2.0226,blank2,other
378.0146,0.4226,cross,other
378.5372,1.5226,6_letters_same,other
380.0597,3.0227,cross,other
384.5823,1.5226,response,miss
386.1049,4.0226,blank2,other
