onset,duration,trial_type,response
179.1484,3.0176,blank2,other
182.1826,0.4168,cross,other
182.6995,1.5171,6_letters_same,other
184.2166,3.0176,cross,other
188.7347,1.5171,response,hit
190.2518,1.5171,blank2,other
191.7856,0.4168,cross,other
192.3024,1.5171,6_letters_different,other
193.8195,3.0176,cross,other
198.3376,1.5171,response,hit
199.8547,1.5171,blank2,other
201.3885,0.4168,cross,other
201.9054,1.5171,2_letters_same,other
203.4225,3.0176,cross,other
207.9405,1.5171,response,hit
209.4577,2.0173,blank2,other
211.4916,0.4168,cross,other
212.0085,1.5171,6_letters_same,other
213.5256,3.0176,cross,other
218.0436,1.5171,response,hit
219.5608,1.5171,blank2,other
221.0946,0.4168,cross,other
221.6114,1.5171,4_letters_different,other
223.1285,3.0176,cross,other
227.6466,1.5171,response,hit
229.1637,1.5171,blank2,other
230.6975,0.4168,cross,other
231.2143,1.5171,6_letters_different,other
232.7315,3.0176,cross,other
237.2495,1.5171,response,hit
238.7667,1.017,blank2,other
239.8003,0.4168,cross,other
240.3171,1.5171,6_letters_same,other
241.8343,3.0176,cross,other
246.3523,1.5171,response,hit
247.8694,3.0176,blank2,other
250.9037,0.4168,cross,other
251.4205,1.5171,6_letters_different,other
252.9377,3.0176,cross,other
257.4557,1.5171,response,hit
258.9728,2.0173,blank2,other
261.0068,0.4168,cross,other
261.5236,1.5171,4_letters_different,other
263.0408,3.0176,cross,other
267.5588,1.5171,response,hit
269.0759,2.0173,blank2,other
271.1099,0.4168,cross,other
271.6267,1.5171,2_letters_same,other
273.1439,3.0176,cross,other
277.6619,1.5171,response,hit
279.179,4.0179,blank2,other
283.2136,0.4168,cross,other
283.7304,1.5171,6_letters_same,other
285.2476,3.0176,cross,other
289.7656,1.5171,response,hit
291.2828,3.0176,blank2,other
294.317,0.4168,cross,other
294.8338,1.5171,4_letters_different,other
296.351,3.0176,cross,other
300.869,1.5171,response,hit
302.3862,4.0179,blank2,other
306.4207,0.4168,cross,other
306.9375,1.5171,2_letters_same,other
308.4547,3.0176,cross,other
312.9727,1.5171,response,hit
314.4899,1.5171,blank2,other
316.0237,0.4168,cross,other
316.5405,1.5171,4_letters_same,other
318.0576,3.0176,cross,other
322.5757,1.5171,response,hit
324.0928,2.0173,blank2,other
326.1268,0.4168,cross,other
326.6436,1.5171,4_letters_same,other
328.1607,3.0176,cross,other
332.6788,1.5171,response,hit
334.1959,1.5171,blank2,other
335.7297,0.4168,cross,other
336.2465,1.5171,4_letters_same,other
337.7637,3.0176,cross,other
342.2817,1.5171,response,hit
343.7988,3.5177,blank2,other
347.3333,0.4168,cross,other
347.8501,1.5171,6_letters_different,other
349.3672,3.0176,cross,other
353.8853,1.5171,response,hit
355.4024,2.0173,blank2,other
357.4364,0.4168,cross,other
357.9532,1.5171,2_letters_same,other
359.4703,3.0176,cross,other
363.9884,1.5171,response,hit
365.5055,1.5171,blank2,other
367.0393,0.4168,cross,other
367.5561,1.5171,2_letters_different,other
369.0733,3.0176,cross,other
373.5913,1.5171,response,hit
375.1084,2.0173,blank2,other
377.1424,0.4168,cross,other
377.6592,1.5171,6_letters_same,other
379.1764,3.0176,cross,other
383.6944,1.5171,response,hit
385.2115,4.0179,blank2,other
