onset,duration,trial_type,response
324.5916,3.0176,cross,other
329.1096,1.5171,response,hit
330.6267,6.0185,blank2,other
336.6619,0.4168,cross,other
337.1787,1.5171,2_letters_same,other
338.6959,3.0176,cross,other
343.2139,1.5171,response,hit
344.7311,3.0176,blank2,other
347.7653,0.4168,cross,other
348.2821,1.5171,2_letters_same,other
349.7993,3.0176,cross,other
354.3173,1.5171,response,hit
355.8345,1.5171,blank2,other
357.3683,0.4168,cross,other
357.8851,1.5171,4_letters_different,other
359.4022,3.0176,cross,other
363.9203,1.5171,response,hit
365.4374,5.5184,blank2,other
370.9724,0.4168,cross,other
371.4892,1.5171,4_letters_different,other
373.0064,3.0176,cross,other
377.5244,1.5171,response,hit
379.0416,4.0179,blank2,other
383.0761,0.4168,cross,other
383.5929,1.5171,6_letters_different,other
385.1101,3.0176,cross,other
389.6281,1.5171,response,hit
391.1453,4.0179,blank2,other
395.1798,0.4168,cross,other
395.6966,1.5171,4_letters_same,other
397.2138,3.0176,cross,other
401.7318,1.5171,response,hit
403.249,1.5171,blank2,other
