onset,duration,trial_type,response
323.2265,0.4226,cross,other
323.7492,1.5226,2_letters_same,other
325.2718,3.0227,cross,other
329.7943,1.5226,response,hit
331.3169,6.0226,blank2,other
337.3561,0.4226,cross,other
337.8621,1.5226,2_letters_same,other
339.3847,3.0227,cross,other
343.9072,1.5226,response,hit
345.4298,3.0226,blank2,other
348.469,0.4226,cross,other
348.9917,1.5226,2_letters_same,other
350.5143,3.0227,cross,other
355.0369,1.5226,response,hit
356.5594,1.5226,blank2,other
358.0987,0.4226,cross,other
358.6213,1.5226,4_letters_different,other
360.1439,3.0226,cross,other
364.6557,1.5226,response,hit
366.1783,5.5226,blank2,other
371.7175,0.4226,cross,other
372.2402,1.5226,4_letters_different,other
373.7628,3.0227,cross,other
378.2853,1.5226,response,hit
379.8079,4.0226,blank2,other
383.8472,0.4226,cross,other
384.3698,1.5226,6_letters_different,other
385.8924,3.0227,cross,other
390.4149,1.5226,response,hit
391.9375,4.0226,blank2,other
395.9768,0.4226,cross,other
396.4994,1.5226,4_letters_same,other
398.022,3.0227,cross,other
402.5446,1.5226,response,hit
404.0671,1.5226,blank2,other
