onset,duration,trial_type,response
183.6307,3.0227,cross,other
188.1533,1.5226,response,hit
189.6759,1.5226,blank2,other
191.2152,0.4226,cross,other
191.7378,1.5226,6_letters_same,other
193.2604,3.0227,cross,other
197.7829,1.5226,response,hit
199.3055,2.0226,blank2,other
201.3447,0.4226,cross,other
201.8673,1.5226,4_letters_different,other
203.3899,3.0227,cross,other
207.9125,1.5226,response,hit
209.4351,3.0226,blank2,other
212.4743,0.4226,cross,other
212.9969,1.5226,6_letters_same,other
214.5195,3.0227,cross,other
219.0421,1.5226,response,hit
220.5647,4.0226,blank2,other
224.6039,0.4226,cross,other
225.1265,1.5226,2_letters_different,other
226.6491,3.0227,cross,other
231.1717,1.5226,response,hit
232.6942,2.5226,blank2,other
235.2335,0.4226,cross,other
235.7394,1.5226,4_letters_same,other
237.262,3.0227,cross,other
241.7846,1.5226,response,miss
243.3072,1.0226,blank2,other
244.3464,0.4226,cross,other
244.869,1.5226,6_letters_different,other
246.3916,3.0227,cross,other
250.9142,1.5226,response,hit
252.4367,1.5226,blank2,other
253.976,0.4226,cross,other
254.4986,1.5226,2_letters_same,other
256.0212,3.0227,cross,other
260.5438,1.5226,response,hit
262.0663,6.0226,blank2,other
268.1056,0.4226,cross,other
268.6282,1.5226,4_letters_same,other
270.1507,3.0226,cross,other
274.6733,1.5226,response,hit
276.1959,4.0226,blank2,other
280.2352,0.4226,cross,other
280.7578,1.5226,4_letters_different,other
282.2803,3.0227,cross,other
286.8029,1.5226,response,hit
288.3255,1.5226,blank2,other
289.8647,0.4226,cross,other
290.3873,1.5226,2_letters_same,other
291.9099,3.0227,cross,other
296.4325,1.5226,response,hit
297.9551,5.0226,blank2,other
302.9943,0.4226,cross,other
303.5169,1.5226,6_letters_different,other
305.0395,3.0227,cross,other
309.5621,1.5226,response,hit
311.0847,1.0226,blank2,other
312.1239,0.4226,cross,other
312.6465,1.5225,4_letters_same,other
314.169,3.0227,cross,other
318.6916,1.5226,response,hit
320.2142,3.0226,blank2,other
323.2535,0.4226,cross,other
323.7594,1.5226,2_letters_same,other
325.282,3.0227,cross,other
329.8045,1.5226,response,hit
331.3271,6.0226,blank2,other
337.3664,0.4226,cross,other
337.889,1.5226,2_letters_same,other
339.4116,3.0227,cross,other
343.9342,1.5226,response,hit
345.4568,3.0226,blank2,other
348.496,0.4226,cross,other
349.0186,1.5226,2_letters_same,other
350.5412,3.0227,cross,other
355.0638,1.5226,response,hit
356.5863,1.5226,blank2,other
358.1256,0.4226,cross,other
358.6482,1.5226,4_letters_different,other
360.1708,3.0227,cross,other
364.6934,1.5226,response,miss
366.2159,5.5226,blank2,other
371.7552,0.4226,cross,other
372.2778,1.5226,4_letters_different,other
373.8004,3.0227,cross,other
378.323,1.5226,response,hit
379.8456,4.0226,blank2,other
383.8849,0.4169,cross,other
384.4018,1.5226,6_letters_different,other
385.9244,3.0227,cross,other
390.447,1.5226,response,hit
391.9695,4.0226,blank2,other
396.0088,0.4226,cross,other
396.5314,1.5226,4_letters_same,other
398.054,3.0227,cross,other
402.5765,1.5226,response,hit
404.0991,1.5226,blank2,other
