fname,chrom,block,id
color_stimuli/achromatic_110.png,achromatic,8,46
color_stimuli/achromatic_114.png,achromatic,8,47
color_stimuli/achromatic_146.png,achromatic,8,48
color_stimuli/chromatic_130.png,chromatic,9,61
color_stimuli/chromatic_157.png,chromatic,9,62
color_stimuli/chromatic_164.png,chromatic,9,63
color_stimuli/chromatic_103.png,chromatic,9,64
color_stimuli/chromatic_103.png,chromatic,9,65
color_stimuli/chromatic_177.png,chromatic,9,66
color_stimuli/chromatic_162.png,chromatic,9,67
color_stimuli/chromatic_044.png,chromatic,9,68
color_stimuli/chromatic_006.png,chromatic,9,69
color_stimuli/chromatic_012.png,chromatic,9,70
color_stimuli/chromatic_071.png,chromatic,9,71
color_stimuli/chromatic_071.png,chromatic,9,72
color_stimuli/achromatic_077.png,achromatic,10,49
color_stimuli/achromatic_121.png,achromatic,10,50
color_stimuli/achromatic_033.png,achromatic,10,51
color_stimuli/achromatic_200.png,achromatic,10,52
color_stimuli/achromatic_131.png,achromatic,10,53
color_stimuli/achromatic_089.png,achromatic,10,54
color_stimuli/achromatic_040.png,achromatic,10,55
color_stimuli/achromatic_074.png,achromatic,10,56
color_stimuli/achromatic_084.png,achromatic,10,57
color_stimuli/achromatic_117.png,achromatic,10,58
color_stimuli/achromatic_117.png,achromatic,10,59
color_stimuli/achromatic_134.png,achromatic,10,60
color_stimuli/chromatic_093.png,chromatic,11,73
color_stimuli/chromatic_002.png,chromatic,11,74
color_stimuli/chromatic_067.png,chromatic,11,75
color_stimuli/chromatic_151.png,chromatic,11,76
color_stimuli/chromatic_120.png,chromatic,11,77
color_stimuli/chromatic_124.png,chromatic,11,78
color_stimuli/chromatic_118.png,chromatic,11,79
color_stimuli/chromatic_180.png,chromatic,11,80
color_stimuli/chromatic_104.png,chromatic,11,81
color_stimuli/chromatic_188.png,chromatic,11,82
color_stimuli/chromatic_085.png,chromatic,11,83
color_stimuli/chromatic_122.png,chromatic,11,84
color_stimuli/chromatic_156.png,chromatic,12,85
color_stimuli/chromatic_094.png,chromatic,12,86
color_stimuli/chromatic_126.png,chromatic,12,87
color_stimuli/chromatic_009.png,chromatic,12,88
color_stimuli/chromatic_101.png,chromatic,12,89
color_stimuli/chromatic_101.png,chromatic,12,90
color_stimuli/chromatic_045.png,chromatic,12,91
color_stimuli/chromatic_102.png,chromatic,12,92
color_stimuli/chromatic_181.png,chromatic,12,93
color_stimuli/chromatic_181.png,chromatic,12,94
color_stimuli/chromatic_147.png,chromatic,12,95
color_stimuli/chromatic_048.png,chromatic,12,96
color_stimuli/achromatic_196.png,achromatic,13,61
color_stimuli/achromatic_072.png,achromatic,13,62
color_stimuli/achromatic_067.png,achromatic,13,63
color_stimuli/achromatic_158.png,achromatic,13,64
color_stimuli/achromatic_182.png,achromatic,13,65
color_stimuli/achromatic_005.png,achromatic,13,66
color_stimuli/achromatic_161.png,achromatic,13,67
color_stimuli/achromatic_014.png,achromatic,13,68
color_stimuli/achromatic_109.png,achromatic,13,69
color_stimuli/achromatic_088.png,achromatic,13,70
color_stimuli/achromatic_198.png,achromatic,13,71
color_stimuli/achromatic_012.png,achromatic,13,72
color_stimuli/achromatic_139.png,achromatic,14,73
color_stimuli/achromatic_130.png,achromatic,14,74
color_stimuli/achromatic_009.png,achromatic,14,75
color_stimuli/achromatic_120.png,achromatic,14,76
color_stimuli/achromatic_071.png,achromatic,14,77
color_stimuli/achromatic_002.png,achromatic,14,78
color_stimuli/achromatic_002.png,achromatic,14,79
color_stimuli/achromatic_052.png,achromatic,14,80
color_stimuli/achromatic_059.png,achromatic,14,81
color_stimuli/achromatic_150.png,achromatic,14,82
color_stimuli/achromatic_038.png,achromatic,14,83
color_stimuli/achromatic_016.png,achromatic,14,84
color_stimuli/chromatic_042.png,chromatic,15,97
color_stimuli/chromatic_208.png,chromatic,15,98
color_stimuli/chromatic_208.png,chromatic,15,99
color_stimuli/chromatic_031.png,chromatic,15,100
color_stimuli/chromatic_057.png,chromatic,15,101
color_stimuli/chromatic_037.png,chromatic,15,102
color_stimuli/chromatic_160.png,chromatic,15,103
color_stimuli/chromatic_079.png,chromatic,15,104
color_stimuli/chromatic_121.png,chromatic,15,105
color_stimuli/chromatic_198.png,chromatic,15,106
color_stimuli/chromatic_080.png,chromatic,15,107
color_stimuli/chromatic_007.png,chromatic,15,108
color_stimuli/chromatic_165.png,chromatic,16,109
color_stimuli/chromatic_161.png,chromatic,16,110
color_stimuli/chromatic_069.png,chromatic,16,111
color_stimuli/chromatic_163.png,chromatic,16,112
color_stimuli/chromatic_001.png,chromatic,16,113
color_stimuli/chromatic_011.png,chromatic,16,114
color_stimuli/chromatic_111.png,chromatic,16,115
color_stimuli/chromatic_088.png,chromatic,16,116
color_stimuli/chromatic_182.png,chromatic,16,117
color_stimuli/chromatic_107.png,chromatic,16,118
color_stimuli/chromatic_008.png,chromatic,16,119
color_stimuli/chromatic_173.png,chromatic,16,120
color_stimuli/chromatic_051.png,chromatic,17,121
color_stimuli/chromatic_154.png,chromatic,17,122
color_stimuli/chromatic_195.png,chromatic,17,123
color_stimuli/chromatic_172.png,chromatic,17,124
color_stimuli/chromatic_139.png,chromatic,17,125
color_stimuli/chromatic_106.png,chromatic,17,126
color_stimuli/chromatic_021.png,chromatic,17,127
color_stimuli/chromatic_098.png,chromatic,17,128
color_stimuli/chromatic_058.png,chromatic,17,129
color_stimuli/chromatic_167.png,chromatic,17,130
color_stimuli/chromatic_119.png,chromatic,17,131
color_stimuli/chromatic_192.png,chromatic,17,132
color_stimuli/chromatic_095.png,chromatic,18,133
color_stimuli/chromatic_144.png,chromatic,18,134
color_stimuli/chromatic_078.png,chromatic,18,135
color_stimuli/chromatic_200.png,chromatic,18,136
color_stimuli/chromatic_046.png,chromatic,18,137
color_stimuli/chromatic_108.png,chromatic,18,138
color_stimuli/chromatic_187.png,chromatic,18,139
color_stimuli/chromatic_210.png,chromatic,18,140
color_stimuli/chromatic_179.png,chromatic,18,141
color_stimuli/chromatic_082.png,chromatic,18,142
color_stimuli/chromatic_082.png,chromatic,18,143
color_stimuli/chromatic_214.png,chromatic,18,144
color_stimuli/achromatic_103.png,achromatic,19,85
color_stimuli/achromatic_075.png,achromatic,19,86
color_stimuli/achromatic_171.png,achromatic,19,87
color_stimuli/achromatic_053.png,achromatic,19,88
color_stimuli/achromatic_163.png,achromatic,19,89
color_stimuli/achromatic_102.png,achromatic,19,90
color_stimuli/achromatic_092.png,achromatic,19,91
color_stimuli/achromatic_007.png,achromatic,19,92
color_stimuli/achromatic_191.png,achromatic,19,93
color_stimuli/achromatic_048.png,achromatic,19,94
color_stimuli/achromatic_096.png,achromatic,19,95
color_stimuli/achromatic_100.png,achromatic,19,96
color_stimuli/achromatic_177.png,achromatic,20,97
color_stimuli/achromatic_062.png,achromatic,20,98
color_stimuli/achromatic_046.png,achromatic,20,99
color_stimuli/achromatic_073.png,achromatic,20,100
color_stimuli/achromatic_164.png,achromatic,20,101
color_stimuli/achromatic_028.png,achromatic,20,102
color_stimuli/achromatic_063.png,achromatic,20,103
color_stimuli/achromatic_116.png,achromatic,20,104
color_stimuli/achromatic_192.png,achromatic,20,105
color_stimuli/achromatic_190.png,achromatic,20,106
color_stimuli/achromatic_051.png,achromatic,20,107
color_stimuli/achromatic_068.png,achromatic,20,108
color_stimuli/achromatic_143.png,achromatic,21,109
color_stimuli/achromatic_026.png,achromatic,21,110
color_stimuli/achromatic_113.png,achromatic,21,111
color_stimuli/achromatic_000.png,achromatic,21,112
color_stimuli/achromatic_107.png,achromatic,21,113
color_stimuli/achromatic_022.png,achromatic,21,114
color_stimuli/achromatic_034.png,achromatic,21,115
color_stimuli/achromatic_056.png,achromatic,21,116
color_stimuli/achromatic_056.png,achromatic,21,117
color_stimuli/achromatic_141.png,achromatic,21,118
color_stimuli/achromatic_057.png,achromatic,21,119
color_stimuli/achromatic_070.png,achromatic,21,120
color_stimuli/achromatic_037.png,achromatic,22,121
color_stimuli/achromatic_132.png,achromatic,22,122
color_stimuli/achromatic_080.png,achromatic,22,123
color_stimuli/achromatic_170.png,achromatic,22,124
color_stimuli/achromatic_135.png,achromatic,22,125
color_stimuli/achromatic_087.png,achromatic,22,126
color_stimuli/achromatic_179.png,achromatic,22,127
color_stimuli/achromatic_210.png,achromatic,22,128
color_stimuli/achromatic_030.png,achromatic,22,129
color_stimuli/achromatic_165.png,achromatic,22,130
color_stimuli/achromatic_010.png,achromatic,22,131
color_stimuli/achromatic_079.png,achromatic,22,132
color_stimuli/chromatic_197.png,chromatic,23,145
color_stimuli/chromatic_075.png,chromatic,23,146
color_stimuli/chromatic_155.png,chromatic,23,147
color_stimuli/chromatic_036.png,chromatic,23,148
color_stimuli/chromatic_092.png,chromatic,23,149
color_stimuli/chromatic_062.png,chromatic,23,150
color_stimuli/chromatic_000.png,chromatic,23,151
color_stimuli/chromatic_027.png,chromatic,23,152
color_stimuli/chromatic_100.png,chromatic,23,153
color_stimuli/chromatic_170.png,chromatic,23,154
color_stimuli/chromatic_148.png,chromatic,23,155
color_stimuli/chromatic_212.png,chromatic,23,156
color_stimuli/achromatic_124.png,achromatic,24,133
color_stimuli/achromatic_017.png,achromatic,24,134
color_stimuli/achromatic_124.png,achromatic,24,135
color_stimuli/achromatic_203.png,achromatic,24,136
color_stimuli/achromatic_136.png,achromatic,24,137
color_stimuli/achromatic_021.png,achromatic,24,138
color_stimuli/achromatic_173.png,achromatic,24,139
color_stimuli/achromatic_148.png,achromatic,24,140
color_stimuli/achromatic_064.png,achromatic,24,141
color_stimuli/achromatic_029.png,achromatic,24,142
color_stimuli/achromatic_111.png,achromatic,24,143
color_stimuli/achromatic_142.png,achromatic,24,144
color_stimuli/achromatic_086.png,achromatic,25,145
color_stimuli/achromatic_216.png,achromatic,25,146
color_stimuli/achromatic_216.png,achromatic,25,147
color_stimuli/achromatic_106.png,achromatic,25,148
color_stimuli/achromatic_094.png,achromatic,25,149
color_stimuli/achromatic_207.png,achromatic,25,150
color_stimuli/achromatic_156.png,achromatic,25,151
color_stimuli/achromatic_133.png,achromatic,25,152
color_stimuli/achromatic_093.png,achromatic,25,153
color_stimuli/achromatic_003.png,achromatic,25,154
color_stimuli/achromatic_042.png,achromatic,25,155
color_stimuli/achromatic_043.png,achromatic,25,156
color_stimuli/achromatic_183.png,achromatic,26,157
color_stimuli/achromatic_090.png,achromatic,26,158
color_stimuli/achromatic_050.png,achromatic,26,159
color_stimuli/achromatic_178.png,achromatic,26,160
color_stimuli/achromatic_159.png,achromatic,26,161
color_stimuli/achromatic_083.png,achromatic,26,162
color_stimuli/achromatic_197.png,achromatic,26,163
color_stimuli/achromatic_140.png,achromatic,26,164
color_stimuli/achromatic_209.png,achromatic,26,165
color_stimuli/achromatic_013.png,achromatic,26,166
color_stimuli/achromatic_211.png,achromatic,26,167
color_stimuli/achromatic_194.png,achromatic,26,168
color_stimuli/achromatic_195.png,achromatic,27,169
color_stimuli/achromatic_162.png,achromatic,27,170
color_stimuli/achromatic_157.png,achromatic,27,171
color_stimuli/achromatic_176.png,achromatic,27,172
color_stimuli/achromatic_095.png,achromatic,27,173
color_stimuli/achromatic_193.png,achromatic,27,174
color_stimuli/achromatic_006.png,achromatic,27,175
color_stimuli/achromatic_108.png,achromatic,27,176
color_stimuli/achromatic_049.png,achromatic,27,177
color_stimuli/achromatic_054.png,achromatic,27,178
color_stimuli/achromatic_035.png,achromatic,27,179
color_stimuli/achromatic_174.png,achromatic,27,180
color_stimuli/chromatic_209.png,chromatic,28,157
color_stimuli/chromatic_191.png,chromatic,28,158
color_stimuli/chromatic_158.png,chromatic,28,159
color_stimuli/chromatic_143.png,chromatic,28,160
color_stimuli/chromatic_017.png,chromatic,28,161
color_stimuli/chromatic_059.png,chromatic,28,162
color_stimuli/chromatic_183.png,chromatic,28,163
color_stimuli/chromatic_183.png,chromatic,28,164
color_stimuli/chromatic_149.png,chromatic,28,165
color_stimuli/chromatic_123.png,chromatic,28,166
color_stimuli/chromatic_123.png,chromatic,28,167
color_stimuli/chromatic_016.png,chromatic,28,168
color_stimuli/achromatic_104.png,achromatic,29,181
color_stimuli/achromatic_099.png,achromatic,29,182
color_stimuli/achromatic_185.png,achromatic,29,183
color_stimuli/achromatic_138.png,achromatic,29,184
color_stimuli/achromatic_112.png,achromatic,29,185
color_stimuli/achromatic_208.png,achromatic,29,186
color_stimuli/achromatic_128.png,achromatic,29,187
color_stimuli/achromatic_081.png,achromatic,29,188
color_stimuli/achromatic_081.png,achromatic,29,189
color_stimuli/achromatic_097.png,achromatic,29,190
color_stimuli/achromatic_147.png,achromatic,29,191
color_stimuli/achromatic_105.png,achromatic,29,192
color_stimuli/chromatic_216.png,chromatic,30,169
color_stimuli/chromatic_193.png,chromatic,30,170
color_stimuli/chromatic_202.png,chromatic,30,171
color_stimuli/chromatic_087.png,chromatic,30,172
color_stimuli/chromatic_146.png,chromatic,30,173
color_stimuli/chromatic_097.png,chromatic,30,174
color_stimuli/chromatic_097.png,chromatic,30,175
color_stimuli/chromatic_061.png,chromatic,30,176
color_stimuli/chromatic_081.png,chromatic,30,177
color_stimuli/chromatic_168.png,chromatic,30,178
color_stimuli/chromatic_068.png,chromatic,30,179
color_stimuli/chromatic_129.png,chromatic,30,180
color_stimuli/achromatic_023.png,achromatic,31,193
color_stimuli/achromatic_098.png,achromatic,31,194
color_stimuli/achromatic_098.png,achromatic,31,195
color_stimuli/achromatic_118.png,achromatic,31,196
color_stimuli/achromatic_076.png,achromatic,31,197
color_stimuli/achromatic_047.png,achromatic,31,198
color_stimuli/achromatic_004.png,achromatic,31,199
color_stimuli/achromatic_004.png,achromatic,31,200
color_stimuli/achromatic_060.png,achromatic,31,201
color_stimuli/achromatic_060.png,achromatic,31,202
color_stimuli/achromatic_205.png,achromatic,31,203
color_stimuli/achromatic_027.png,achromatic,31,204
color_stimuli/chromatic_056.png,chromatic,32,181
color_stimuli/chromatic_019.png,chromatic,32,182
color_stimuli/chromatic_086.png,chromatic,32,183
color_stimuli/chromatic_070.png,chromatic,32,184
color_stimuli/chromatic_137.png,chromatic,32,185
color_stimuli/chromatic_060.png,chromatic,32,186
color_stimuli/chromatic_034.png,chromatic,32,187
color_stimuli/chromatic_040.png,chromatic,32,188
color_stimuli/chromatic_138.png,chromatic,32,189
color_stimuli/chromatic_138.png,chromatic,32,190
color_stimuli/chromatic_215.png,chromatic,32,191
color_stimuli/chromatic_026.png,chromatic,32,192
color_stimuli/chromatic_032.png,chromatic,33,193
color_stimuli/chromatic_043.png,chromatic,33,194
color_stimuli/chromatic_096.png,chromatic,33,195
color_stimuli/chromatic_083.png,chromatic,33,196
color_stimuli/chromatic_190.png,chromatic,33,197
color_stimuli/chromatic_110.png,chromatic,33,198
color_stimuli/chromatic_105.png,chromatic,33,199
color_stimuli/chromatic_185.png,chromatic,33,200
color_stimuli/chromatic_073.png,chromatic,33,201
color_stimuli/chromatic_117.png,chromatic,33,202
color_stimuli/chromatic_150.png,chromatic,33,203
color_stimuli/chromatic_145.png,chromatic,33,204
color_stimuli/chromatic_211.png,chromatic,34,205
color_stimuli/chromatic_211.png,chromatic,34,206
color_stimuli/chromatic_178.png,chromatic,34,207
color_stimuli/chromatic_136.png,chromatic,34,208
color_stimuli/chromatic_174.png,chromatic,34,209
color_stimuli/chromatic_039.png,chromatic,34,210
color_stimuli/chromatic_049.png,chromatic,34,211
color_stimuli/chromatic_207.png,chromatic,34,212
color_stimuli/chromatic_063.png,chromatic,34,213
color_stimuli/chromatic_132.png,chromatic,34,214
color_stimuli/chromatic_050.png,chromatic,34,215
color_stimuli/chromatic_204.png,chromatic,34,216
color_stimuli/achromatic_151.png,achromatic,35,205
color_stimuli/achromatic_186.png,achromatic,35,206
color_stimuli/achromatic_169.png,achromatic,35,207
color_stimuli/achromatic_011.png,achromatic,35,208
color_stimuli/achromatic_008.png,achromatic,35,209
color_stimuli/achromatic_122.png,achromatic,35,210
color_stimuli/achromatic_082.png,achromatic,35,211
color_stimuli/achromatic_181.png,achromatic,35,212
color_stimuli/achromatic_019.png,achromatic,35,213
color_stimuli/achromatic_126.png,achromatic,35,214
color_stimuli/achromatic_204.png,achromatic,35,215
color_stimuli/achromatic_213.png,achromatic,35,216
